Order Date,Sales,year,month,day,dayofweek,quarter,lag_1,lag_7,rolling_mean_7
2015-11-07,3073.073,2015.0,11.0,7.0,5.0,4.0,11.481,2122.044,2652.277142857143
2015-11-08,12196.997,2015.0,11.0,8.0,6.0,4.0,3073.073,3211.009,3935.9897142857144
2015-11-09,4620.2919999999995,2015.0,11.0,9.0,0.0,4.0,12196.997,3106.1059999999998,4152.302000000001
2015-11-10,3536.904,2015.0,11.0,10.0,1.0,4.0,4620.2919999999995,5528.551,3867.781
2015-11-11,542.178,2015.0,11.0,11.0,2.0,4.0,3536.904,2800.846,3545.1141428571427
2015-11-12,1127.992,2015.0,11.0,12.0,3.0,4.0,542.178,834.874,3586.988142857143
2015-11-13,3591.0771999999997,2015.0,11.0,13.0,4.0,4.0,1127.992,11.481,4098.359028571429
2015-11-14,2512.71,2015.0,11.0,14.0,5.0,4.0,3591.0771999999997,3073.073,4018.3071714285716
2015-11-15,702.17,2015.0,11.0,15.0,6.0,4.0,2512.71,12196.997,2376.189028571429
2015-11-16,4072.334,2015.0,11.0,16.0,0.0,4.0,702.17,4620.2919999999995,2297.9093142857146
2015-11-17,3885.986,2015.0,11.0,17.0,1.0,4.0,4072.334,3536.904,2347.7781714285716
2015-11-19,1040.784,2015.0,11.0,19.0,3.0,4.0,3885.986,542.178,2419.0076000000004
2015-11-20,2861.15,2015.0,11.0,20.0,4.0,4.0,1040.784,1127.992,2666.6016000000004
2015-11-21,3613.5748,2015.0,11.0,21.0,5.0,4.0,2861.15,3591.0771999999997,2669.815542857143
2015-11-22,614.499,2015.0,11.0,22.0,6.0,4.0,3613.5748,2512.71,2398.642542857143
2015-11-23,3450.1879999999996,2015.0,11.0,23.0,0.0,4.0,614.499,702.17,2791.216542857143
2015-11-24,1218.7640000000001,2015.0,11.0,24.0,1.0,4.0,3450.1879999999996,4072.334,2383.563685714286
2015-11-25,13.12,2015.0,11.0,25.0,2.0,4.0,1218.7640000000001,3885.986,1830.2971142857148
2015-11-26,1484.0819999999999,2015.0,11.0,26.0,3.0,4.0,13.12,1040.784,1893.6254000000004
2015-11-27,3109.7835,2015.0,11.0,27.0,4.0,4.0,1484.0819999999999,2861.15,1929.1444714285717
2015-11-28,1864.482,2015.0,11.0,28.0,5.0,4.0,3109.7835,3613.5748,1679.274071428572
2015-11-29,2760.168,2015.0,11.0,29.0,6.0,4.0,1864.482,614.499,1985.7982142857145
2015-11-30,1798.3970000000002,2015.0,11.0,30.0,0.0,4.0,2760.168,3450.1879999999996,1749.8280714285718
2015-12-01,7130.594,2015.0,12.0,1.0,1.0,4.0,1798.3970000000002,1218.7640000000001,2594.3752142857147
2015-12-03,1972.645,2015.0,12.0,3.0,3.0,4.0,7130.594,13.12,2874.3073571428577
2015-12-04,5185.814,2015.0,12.0,4.0,4.0,4.0,1972.645,1484.0819999999999,3403.126214285715
2015-12-05,897.322,2015.0,12.0,5.0,5.0,4.0,5185.814,3109.7835,3087.0602857142862
2015-12-06,6061.502,2015.0,12.0,6.0,6.0,4.0,897.322,1864.482,3686.6345714285717
2015-12-07,1338.298,2015.0,12.0,7.0,0.0,4.0,6061.502,2760.168,3483.510285714286
2015-12-08,2672.728,2015.0,12.0,8.0,1.0,4.0,1338.298,1798.3970000000002,3608.4147142857146
2015-12-09,34.02,2015.0,12.0,9.0,2.0,4.0,2672.728,7130.594,2594.618428571429
2015-12-10,3080.38,2015.0,12.0,10.0,3.0,4.0,34.02,1972.645,2752.866285714286
2015-12-11,1590.894,2015.0,12.0,11.0,4.0,4.0,3080.38,5185.814,2239.306285714286
2015-12-12,1448.854,2015.0,12.0,12.0,5.0,4.0,1590.894,897.322,2318.0965714285717
2015-12-13,1023.386,2015.0,12.0,13.0,6.0,4.0,1448.854,6061.502,1598.3657142857144
2015-12-14,858.304,2015.0,12.0,14.0,0.0,4.0,1023.386,1338.298,1529.795142857143
2015-12-15,5494.796,2015.0,12.0,15.0,1.0,4.0,858.304,2672.728,1932.9477142857145
2015-12-16,4.98,2015.0,12.0,16.0,2.0,4.0,5494.796,34.02,1928.799142857143
2015-12-17,1918.492,2015.0,12.0,17.0,3.0,4.0,4.98,3080.38,1762.8151428571432
2015-12-18,935.288,2015.0,12.0,18.0,4.0,4.0,1918.492,1590.894,1669.157142857143
2015-12-19,6120.656,2015.0,12.0,19.0,5.0,4.0,935.288,1448.854,2336.5574285714288
2015-12-20,1107.464,2015.0,12.0,20.0,6.0,4.0,6120.656,1023.386,2348.568571428572
2015-12-21,3257.7599999999998,2015.0,12.0,21.0,0.0,4.0,1107.464,858.304,2691.3480000000004
2015-12-22,473.313,2015.0,12.0,22.0,1.0,4.0,3257.7599999999998,5494.796,1973.993285714286
2015-12-23,194.32,2015.0,12.0,23.0,2.0,4.0,473.313,4.98,2001.0418571428575
2015-12-24,7484.566000000001,2015.0,12.0,24.0,3.0,4.0,194.32,1918.492,2796.195285714286
2015-12-25,4204.968,2015.0,12.0,25.0,4.0,4.0,7484.566000000001,935.288,3263.292428571429
2015-12-26,561.486,2015.0,12.0,26.0,5.0,4.0,4204.968,6120.656,2469.1252857142863
2015-12-27,5148.4472,2015.0,12.0,27.0,6.0,4.0,561.486,1107.464,3046.4086
2015-12-28,79.2,2015.0,12.0,28.0,0.0,4.0,5148.4472,3257.7599999999998,2592.3286000000003
2015-12-29,6.36,2015.0,12.0,29.0,1.0,4.0,79.2,473.313,2525.621028571429
2015-12-30,3251.34,2015.0,12.0,30.0,2.0,4.0,6.36,194.32,2962.338171428572
2015-12-31,1381.344,2015.0,12.0,31.0,3.0,4.0,3251.34,7484.566000000001,2090.4493142857145
2016-01-02,405.91999999999996,2016.0,1.0,2.0,5.0,1.0,1381.344,4204.968,1547.7281714285716
2016-01-03,2095.83,2016.0,1.0,3.0,6.0,1.0,405.91999999999996,561.486,1766.9201714285716
2016-01-04,1069.22,2016.0,1.0,4.0,0.0,1.0,2095.83,5148.4472,1184.1734285714288
2016-01-05,255.904,2016.0,1.0,5.0,1.0,1.0,1069.22,79.2,1209.4168571428575
2016-01-07,83.576,2016.0,1.0,7.0,3.0,1.0,255.904,6.36,1220.4477142857145
2016-01-08,1859.1580000000001,2016.0,1.0,8.0,4.0,1.0,83.576,3251.34,1021.5645714285719
2016-01-09,743.0459999999999,2016.0,1.0,9.0,5.0,1.0,1859.1580000000001,1381.344,930.379142857143
2016-01-10,174.75,2016.0,1.0,10.0,6.0,1.0,743.0459999999999,405.91999999999996,897.3548571428574
2016-01-11,149.444,2016.0,1.0,11.0,0.0,1.0,174.75,2095.83,619.2997142857147
2016-01-14,405.344,2016.0,1.0,14.0,3.0,1.0,149.444,1069.22,524.460285714286
2016-01-15,701.923,2016.0,1.0,15.0,4.0,1.0,405.344,255.904,588.177285714286
2016-01-16,102.21799999999999,2016.0,1.0,16.0,5.0,1.0,701.923,83.576,590.8404285714289
2016-01-17,1040.55,2016.0,1.0,17.0,6.0,1.0,102.21799999999999,1859.1580000000001,473.89642857142877
2016-01-21,1167.056,2016.0,1.0,21.0,3.0,1.0,1040.55,743.0459999999999,534.469285714286
2016-01-22,917.63,2016.0,1.0,22.0,4.0,1.0,1167.056,174.75,640.5950000000003
2016-01-23,1732.3,2016.0,1.0,23.0,5.0,1.0,917.63,149.444,866.7172857142859
2016-01-24,31.36,2016.0,1.0,24.0,6.0,1.0,1732.3,405.344,813.2910000000002
2016-01-25,858.712,2016.0,1.0,25.0,0.0,1.0,31.36,701.923,835.6894285714288
2016-01-28,39.68,2016.0,1.0,28.0,3.0,1.0,858.712,102.21799999999999,826.7554285714289
2016-01-30,3107.316,2016.0,1.0,30.0,5.0,1.0,39.68,1040.55,1122.0077142857147
2016-01-31,1601.5539999999999,2016.0,1.0,31.0,6.0,1.0,3107.316,1167.056,1184.0788571428573
2016-02-01,161.97,2016.0,2.0,1.0,0.0,1.0,1601.5539999999999,917.63,1076.1274285714287
2016-02-02,8996.784,2016.0,2.0,2.0,1.0,1.0,161.97,1732.3,2113.9108571428574
2016-02-03,866.4,2016.0,2.0,3.0,2.0,1.0,8996.784,31.36,2233.2022857142856
2016-02-04,197.868,2016.0,2.0,4.0,3.0,1.0,866.4,858.712,2138.796
2016-02-05,2994.476,2016.0,2.0,5.0,4.0,1.0,197.868,39.68,2560.909714285714
2016-02-06,132.224,2016.0,2.0,6.0,5.0,1.0,2994.476,3107.316,2135.896571428572
2016-02-07,762.142,2016.0,2.0,7.0,6.0,1.0,132.224,1601.5539999999999,2015.9805714285717
2016-02-08,1369.476,2016.0,2.0,8.0,0.0,1.0,762.142,161.97,2188.4814285714288
2016-02-09,121.83,2016.0,2.0,9.0,1.0,1.0,1369.476,8996.784,920.6308571428574
2016-02-11,69.93,2016.0,2.0,11.0,3.0,1.0,121.83,866.4,806.8494285714289
2016-02-12,1366.04,2016.0,2.0,12.0,4.0,1.0,69.93,197.868,973.7311428571431
2016-02-13,146.82,2016.0,2.0,13.0,5.0,1.0,1366.04,2994.476,566.9231428571431
2016-02-14,837.921,2016.0,2.0,14.0,6.0,1.0,146.82,132.224,667.7370000000002
2016-02-15,407.072,2016.0,2.0,15.0,0.0,1.0,837.921,762.142,617.0127142857145
2016-02-16,1135.638,2016.0,2.0,16.0,1.0,1.0,407.072,1369.476,583.6072857142859
2016-02-19,392.65999999999997,2016.0,2.0,19.0,4.0,1.0,1135.638,121.83,622.297285714286
2016-02-20,16.496,2016.0,2.0,20.0,5.0,1.0,392.65999999999997,69.93,614.6638571428574
2016-02-21,1524.126,2016.0,2.0,21.0,6.0,1.0,16.496,1366.04,637.2475714285716
2016-02-22,983.17,2016.0,2.0,22.0,0.0,1.0,1524.126,146.82,756.726142857143
2016-02-23,57.576,2016.0,2.0,23.0,1.0,1.0,983.17,837.921,645.2482857142859
2016-02-25,46.72,2016.0,2.0,25.0,3.0,1.0,57.576,407.072,593.7694285714288
2016-02-27,243.892,2016.0,2.0,27.0,5.0,1.0,46.72,1135.638,466.3771428571431
2016-02-28,36.48,2016.0,2.0,28.0,6.0,1.0,243.892,392.65999999999997,415.494285714286
2016-02-29,111.104,2016.0,2.0,29.0,0.0,1.0,36.48,16.496,429.0097142857145
2016-03-01,6285.8060000000005,2016.0,3.0,1.0,1.0,1.0,111.104,1524.126,1109.2497142857146
2016-03-03,7264.422,2016.0,3.0,3.0,3.0,1.0,6285.8060000000005,983.17,2006.571428571429
2016-03-04,315.45,2016.0,3.0,4.0,4.0,1.0,7264.422,57.576,2043.410571428572
2016-03-05,162.344,2016.0,3.0,5.0,5.0,1.0,315.45,46.72,2059.9282857142857
2016-03-06,811.303,2016.0,3.0,6.0,6.0,1.0,162.344,243.892,2140.987
2016-03-07,21.072,2016.0,3.0,7.0,0.0,1.0,811.303,36.48,2138.7858571428574
2016-03-08,2190.81,2016.0,3.0,8.0,1.0,1.0,21.072,111.104,2435.886714285715
2016-03-09,635.6,2016.0,3.0,9.0,2.0,1.0,2190.81,6285.8060000000005,1628.714428571429
2016-03-10,7879.734,2016.0,3.0,10.0,3.0,1.0,635.6,7264.422,1716.6161428571431
2016-03-11,896.0219999999999,2016.0,3.0,11.0,4.0,1.0,7879.734,315.45,1799.5550000000003
2016-03-12,1694.6419999999998,2016.0,3.0,12.0,5.0,1.0,896.0219999999999,162.344,2018.4547142857143
2016-03-13,8866.882,2016.0,3.0,13.0,6.0,1.0,1694.6419999999998,811.303,3169.2517142857146
2016-03-14,669.3679999999999,2016.0,3.0,14.0,0.0,1.0,8866.882,21.072,3261.8654285714288
2016-03-15,2356.808,2016.0,3.0,15.0,1.0,1.0,669.3679999999999,2190.81,3285.5794285714287
2016-03-17,2360.3340000000003,2016.0,3.0,17.0,3.0,1.0,2356.808,635.6,3531.9700000000003
2016-03-18,1061.682,2016.0,3.0,18.0,4.0,1.0,2360.3340000000003,7879.734,2557.9625714285717
2016-03-19,138.68,2016.0,3.0,19.0,5.0,1.0,1061.682,896.0219999999999,2449.770857142857
2016-03-20,928.311,2016.0,3.0,20.0,6.0,1.0,138.68,1694.6419999999998,2340.2950000000005
2016-03-21,645.7059999999999,2016.0,3.0,21.0,0.0,1.0,928.311,8866.882,1165.8412857142862
2016-03-22,226.46800000000002,2016.0,3.0,22.0,1.0,1.0,645.7059999999999,669.3679999999999,1102.5698571428577
2016-03-24,745.774,2016.0,3.0,24.0,3.0,1.0,226.46800000000002,2356.808,872.4221428571435
2016-03-25,1346.97,2016.0,3.0,25.0,4.0,1.0,745.774,2360.3340000000003,727.6558571428577
2016-03-26,682.246,2016.0,3.0,26.0,5.0,1.0,1346.97,1061.682,673.4507142857148
2016-03-27,92.69999999999999,2016.0,3.0,27.0,6.0,1.0,682.246,138.68,666.8821428571434
2016-03-28,125.30000000000001,2016.0,3.0,28.0,0.0,1.0,92.69999999999999,928.311,552.1662857142862
2016-03-29,2659.339,2016.0,3.0,29.0,1.0,1.0,125.30000000000001,645.7059999999999,839.8281428571435
2016-03-30,11.34,2016.0,3.0,30.0,2.0,1.0,2659.339,226.46800000000002,809.0955714285719
2016-03-31,640.762,2016.0,3.0,31.0,3.0,1.0,11.34,745.774,794.0938571428577
2016-04-01,2161.48,2016.0,4.0,1.0,4.0,2.0,640.762,1346.97,910.452428571429
2016-04-02,1454.9,2016.0,4.0,2.0,5.0,2.0,2161.48,682.246,1020.8315714285719
2016-04-03,441.198,2016.0,4.0,3.0,6.0,2.0,1454.9,92.69999999999999,1070.6170000000004
2016-04-04,970.194,2016.0,4.0,4.0,0.0,2.0,441.198,125.30000000000001,1191.3161428571434
2016-04-05,1046.3339999999998,2016.0,4.0,5.0,1.0,2.0,970.194,2659.339,960.8868571428577
2016-04-06,1294.75,2016.0,4.0,6.0,2.0,2.0,1046.3339999999998,11.34,1144.2311428571434
2016-04-07,1970.574,2016.0,4.0,7.0,3.0,2.0,1294.75,640.762,1334.2042857142862
2016-04-08,2906.404,2016.0,4.0,8.0,4.0,2.0,1970.574,2161.48,1440.6220000000005
2016-04-09,1115.197,2016.0,4.0,9.0,5.0,2.0,2906.404,1454.9,1392.0930000000005
2016-04-10,950.594,2016.0,4.0,10.0,6.0,2.0,1115.197,441.198,1464.8638571428578
2016-04-12,1542.53,2016.0,4.0,12.0,1.0,2.0,950.594,970.194,1546.6261428571433
2016-04-13,6.12,2016.0,4.0,13.0,2.0,2.0,1542.53,1046.3339999999998,1398.0241428571433
2016-04-14,1466.572,2016.0,4.0,14.0,3.0,2.0,6.12,1294.75,1422.5701428571433
2016-04-15,2201.8559999999998,2016.0,4.0,15.0,4.0,2.0,1466.572,1970.574,1455.6104285714289
2016-04-16,9335.086000000001,2016.0,4.0,16.0,5.0,2.0,2201.8559999999998,2906.404,2373.9935714285716
2016-04-17,421.08500000000004,2016.0,4.0,17.0,6.0,2.0,9335.086000000001,1115.197,2274.834714285715
2016-04-18,2514.538,2016.0,4.0,18.0,0.0,2.0,421.08500000000004,950.594,2498.2552857142864
2016-04-19,1414.132,2016.0,4.0,19.0,1.0,2.0,2514.538,1542.53,2479.9127142857146
2016-04-21,271.616,2016.0,4.0,21.0,3.0,2.0,1414.132,6.12,2517.840714285715
2016-04-22,1765.4650000000001,2016.0,4.0,22.0,4.0,2.0,271.616,1466.572,2560.539714285715
2016-04-23,720.368,2016.0,4.0,23.0,5.0,2.0,1765.4650000000001,2201.8559999999998,2348.8985714285723
2016-04-24,1607.1,2016.0,4.0,24.0,6.0,2.0,720.368,9335.086000000001,1244.900571428572
2016-04-25,108.42,2016.0,4.0,25.0,0.0,2.0,1607.1,421.08500000000004,1200.2341428571435
2016-04-26,434.646,2016.0,4.0,26.0,1.0,2.0,108.42,2514.538,903.1067142857148
2016-04-28,486.672,2016.0,4.0,28.0,3.0,2.0,434.646,1414.132,770.6124285714292
2016-04-30,142.208,2016.0,4.0,30.0,5.0,2.0,486.672,271.616,752.1255714285719
2016-05-01,517.866,2016.0,5.0,1.0,6.0,2.0,142.208,1765.4650000000001,573.8971428571433
2016-05-02,1098.136,2016.0,5.0,2.0,0.0,2.0,517.866,720.368,627.8640000000005
2016-05-03,1099.013,2016.0,5.0,3.0,1.0,2.0,1098.136,1607.1,555.2801428571433
2016-05-05,2701.28,2016.0,5.0,5.0,3.0,2.0,1099.013,108.42,925.6887142857148
2016-05-06,236.96,2016.0,5.0,6.0,4.0,2.0,2701.28,434.646,897.4478571428577
2016-05-07,4835.976,2016.0,5.0,7.0,5.0,2.0,236.96,486.672,1518.7770000000003
2016-05-08,1340.2440000000001,2016.0,5.0,8.0,6.0,2.0,4835.976,142.208,1689.9250000000004
2016-05-09,1283.512,2016.0,5.0,9.0,0.0,2.0,1340.2440000000001,517.866,1799.3030000000003
2016-05-10,763.0200000000001,2016.0,5.0,10.0,1.0,2.0,1283.512,1098.136,1751.4292857142864
2016-05-11,5.98,2016.0,5.0,11.0,2.0,2.0,763.0200000000001,1099.013,1595.2817142857148
2016-05-12,918.878,2016.0,5.0,12.0,3.0,2.0,5.98,2701.28,1340.6528571428576
2016-05-14,455.93,2016.0,5.0,14.0,5.0,2.0,918.878,236.96,1371.934285714286
2016-05-15,648.9119999999999,2016.0,5.0,15.0,6.0,2.0,455.93,4835.976,773.7822857142863
2016-05-16,880.4599999999999,2016.0,5.0,16.0,0.0,2.0,648.9119999999999,1340.2440000000001,708.0988571428577
2016-05-17,346.922,2016.0,5.0,17.0,1.0,2.0,880.4599999999999,1283.512,574.3002857142862
2016-05-18,122.22,2016.0,5.0,18.0,2.0,2.0,346.922,763.0200000000001,482.75742857142905
2016-05-19,1582.008,2016.0,5.0,19.0,3.0,2.0,122.22,5.98,707.9042857142862
2016-05-20,2471.913,2016.0,5.0,20.0,4.0,2.0,1582.008,918.878,929.7664285714291
2016-05-21,2718.2140000000004,2016.0,5.0,21.0,5.0,2.0,2471.913,455.93,1252.9498571428576
2016-05-22,1799.2,2016.0,5.0,22.0,6.0,2.0,2718.2140000000004,648.9119999999999,1417.276714285715
2016-05-23,10560.978000000001,2016.0,5.0,23.0,0.0,2.0,1799.2,880.4599999999999,2800.207857142858
2016-05-24,277.756,2016.0,5.0,24.0,1.0,2.0,10560.978000000001,346.922,2790.327000000001
2016-05-25,1311.97,2016.0,5.0,25.0,2.0,2.0,277.756,122.22,2960.2912857142865
2016-05-26,1975.356,2016.0,5.0,26.0,3.0,2.0,1311.97,1582.008,3016.4838571428577
2016-05-27,5305.078,2016.0,5.0,27.0,4.0,2.0,1975.356,2471.913,3421.221714285715
2016-05-28,2137.324,2016.0,5.0,28.0,5.0,2.0,5305.078,2718.2140000000004,3338.237428571429
2016-05-29,1063.185,2016.0,5.0,29.0,6.0,2.0,2137.324,1799.2,3233.0924285714295
2016-05-30,8090.578,2016.0,5.0,30.0,0.0,2.0,1063.185,10560.978000000001,2880.1781428571435
2016-05-31,438.85900000000004,2016.0,5.0,31.0,1.0,2.0,8090.578,277.756,2903.1928571428575
2016-06-02,157.844,2016.0,6.0,2.0,3.0,2.0,438.85900000000004,1311.97,2738.3177142857153
2016-06-03,71.088,2016.0,6.0,3.0,4.0,2.0,157.844,1975.356,2466.2794285714294
2016-06-04,2316.5229999999997,2016.0,6.0,4.0,5.0,2.0,71.088,5305.078,2039.3430000000008
2016-06-05,659.82,2016.0,6.0,5.0,6.0,2.0,2316.5229999999997,2137.324,1828.2710000000006
2016-06-06,6026.312,2016.0,6.0,6.0,0.0,2.0,659.82,1063.185,2537.2891428571434
2016-06-07,51.562,2016.0,6.0,7.0,1.0,2.0,6026.312,8090.578,1388.8582857142862
2016-06-09,1688.4720000000002,2016.0,6.0,9.0,3.0,2.0,51.562,438.85900000000004,1567.374428571429
2016-06-10,1412.3960000000002,2016.0,6.0,10.0,4.0,2.0,1688.4720000000002,157.844,1746.5961428571434
2016-06-11,1623.416,2016.0,6.0,11.0,5.0,2.0,1412.3960000000002,71.088,1968.3572857142863
2016-06-12,2962.563,2016.0,6.0,12.0,6.0,2.0,1623.416,2316.5229999999997,2060.648714285715
2016-06-13,430.43800000000005,2016.0,6.0,13.0,0.0,2.0,2962.563,659.82,2027.8798571428576
2016-06-14,3457.099,2016.0,6.0,14.0,1.0,2.0,430.43800000000005,6026.312,1660.8494285714291
2016-06-15,173.488,2016.0,6.0,15.0,2.0,2.0,3457.099,51.562,1678.2674285714293
2016-06-16,147.27499999999998,2016.0,6.0,16.0,3.0,2.0,173.488,1688.4720000000002,1458.0964285714292
2016-06-17,3000.92,2016.0,6.0,17.0,4.0,2.0,147.27499999999998,1412.3960000000002,1685.0284285714292
2016-06-18,541.938,2016.0,6.0,18.0,5.0,2.0,3000.92,1623.416,1530.531571428572
2016-06-19,17.12,2016.0,6.0,19.0,6.0,2.0,541.938,2962.563,1109.7540000000006
2016-06-20,1229.548,2016.0,6.0,20.0,0.0,2.0,17.12,430.43800000000005,1223.9125714285722
2016-06-21,577.108,2016.0,6.0,21.0,1.0,2.0,1229.548,3457.099,812.4852857142862
2016-06-23,2475.094,2016.0,6.0,23.0,3.0,2.0,577.108,173.488,1141.2861428571434
2016-06-24,5310.952,2016.0,6.0,24.0,4.0,2.0,2475.094,147.27499999999998,1878.9542857142862
2016-06-25,893.266,2016.0,6.0,25.0,5.0,2.0,5310.952,3000.92,1577.8608571428576
2016-06-26,1919.6000000000001,2016.0,6.0,26.0,6.0,2.0,893.266,541.938,1774.669714285715
2016-06-27,778.7059999999999,2016.0,6.0,27.0,0.0,2.0,1919.6000000000001,17.12,1883.467714285715
2016-06-28,877.156,2016.0,6.0,28.0,1.0,2.0,778.7059999999999,1229.548,1833.1260000000004
2016-06-29,191.88,2016.0,6.0,29.0,2.0,2.0,877.156,577.108,1778.093428571429
2016-06-30,1352.9499999999998,2016.0,6.0,30.0,3.0,2.0,191.88,2475.094,1617.7871428571434
2016-07-01,1724.376,2016.0,7.0,1.0,4.0,3.0,1352.9499999999998,5310.952,1105.4191428571432
2016-07-02,772.786,2016.0,7.0,2.0,5.0,3.0,1724.376,893.266,1088.2077142857147
2016-07-03,847.6999999999999,2016.0,7.0,3.0,6.0,3.0,772.786,1919.6000000000001,935.0791428571432
2016-07-04,1651.301,2016.0,7.0,4.0,0.0,3.0,847.6999999999999,778.7059999999999,1059.7355714285718
2016-07-07,3882.2309999999998,2016.0,7.0,7.0,3.0,3.0,1651.301,877.156,1489.0320000000004
2016-07-08,2616.512,2016.0,7.0,8.0,4.0,3.0,3882.2309999999998,191.88,1835.4080000000006
2016-07-09,573.286,2016.0,7.0,9.0,5.0,3.0,2616.512,1352.9499999999998,1724.027428571429
2016-07-10,895.895,2016.0,7.0,10.0,6.0,3.0,573.286,1724.376,1605.6730000000005
2016-07-12,95.76,2016.0,7.0,12.0,1.0,3.0,895.895,772.786,1508.9550000000004
2016-07-14,2149.96,2016.0,7.0,14.0,3.0,3.0,95.76,847.6999999999999,1694.9921428571433
2016-07-15,380.2,2016.0,7.0,15.0,4.0,3.0,2149.96,1651.301,1513.4062857142865
2016-07-16,910.17,2016.0,7.0,16.0,5.0,3.0,380.2,3882.2309999999998,1088.8261428571434
2016-07-17,2184.88,2016.0,7.0,17.0,6.0,3.0,910.17,2616.512,1027.164428571429
2016-07-18,2891.858,2016.0,7.0,18.0,0.0,3.0,2184.88,573.286,1358.3890000000006
2016-07-19,1536.454,2016.0,7.0,19.0,1.0,3.0,2891.858,895.895,1449.897428571429
2016-07-20,89.95,2016.0,7.0,20.0,2.0,3.0,1536.454,95.76,1449.067428571429
2016-07-21,991.095,2016.0,7.0,21.0,3.0,3.0,89.95,2149.96,1283.5152857142862
2016-07-22,1368.048,2016.0,7.0,22.0,4.0,3.0,991.095,380.2,1424.6364285714292
2016-07-23,654.587,2016.0,7.0,23.0,5.0,3.0,1368.048,910.17,1388.124571428572
2016-07-24,326.964,2016.0,7.0,24.0,6.0,3.0,654.587,2184.88,1122.7080000000008
2016-07-25,5920.488,2016.0,7.0,25.0,0.0,3.0,326.964,2891.858,1555.369428571429
2016-07-28,2033.374,2016.0,7.0,28.0,3.0,3.0,5920.488,1536.454,1626.3580000000006
2016-07-29,819.154,2016.0,7.0,29.0,4.0,3.0,2033.374,89.95,1730.5300000000007
2016-07-30,1770.7759999999998,2016.0,7.0,30.0,5.0,3.0,819.154,991.095,1841.9130000000005
2016-07-31,2174.1580000000004,2016.0,7.0,31.0,6.0,3.0,1770.7759999999998,1368.048,1957.0715714285723
2016-08-01,1124.648,2016.0,8.0,1.0,0.0,3.0,2174.1580000000004,654.587,2024.2231428571433
2016-08-02,482.584,2016.0,8.0,2.0,1.0,3.0,1124.648,326.964,2046.454571428572
2016-08-03,248.82,2016.0,8.0,3.0,2.0,3.0,482.584,5920.488,1236.2162857142862
2016-08-04,497.90999999999997,2016.0,8.0,4.0,3.0,3.0,248.82,2033.374,1016.8642857142862
2016-08-05,197.05,2016.0,8.0,5.0,4.0,3.0,497.90999999999997,819.154,927.9922857142863
2016-08-06,320.38800000000003,2016.0,8.0,6.0,5.0,3.0,197.05,1770.7759999999998,720.7940000000006
2016-08-07,179.97,2016.0,8.0,7.0,6.0,3.0,320.38800000000003,2174.1580000000004,435.9100000000005
2016-08-08,1115.204,2016.0,8.0,8.0,0.0,3.0,179.97,1124.648,434.5608571428576
2016-08-09,661.3539999999999,2016.0,8.0,9.0,1.0,3.0,1115.204,482.584,460.0994285714291
2016-08-11,151.82,2016.0,8.0,11.0,3.0,3.0,661.3539999999999,248.82,446.2422857142862
2016-08-12,3951.9605,2016.0,8.0,12.0,4.0,3.0,151.82,497.90999999999997,939.678071428572
2016-08-13,731.524,2016.0,8.0,13.0,5.0,3.0,3951.9605,197.05,1016.0315000000006
2016-08-14,923.688,2016.0,8.0,14.0,6.0,3.0,731.524,320.38800000000003,1102.2172142857148
2016-08-15,1680.2659999999998,2016.0,8.0,15.0,0.0,3.0,923.688,179.97,1316.5452142857146
2016-08-16,204.54000000000002,2016.0,8.0,16.0,1.0,3.0,1680.2659999999998,1115.204,1186.4503571428577
2016-08-17,15.712,2016.0,8.0,17.0,2.0,3.0,204.54000000000002,661.3539999999999,1094.215785714286
2016-08-18,496.114,2016.0,8.0,18.0,3.0,3.0,15.712,151.82,1143.4006428571433
2016-08-19,448.792,2016.0,8.0,19.0,4.0,3.0,496.114,3951.9605,642.9480000000004
2016-08-20,14.78,2016.0,8.0,20.0,5.0,3.0,448.792,731.524,540.5560000000005
2016-08-21,4798.2919999999995,2016.0,8.0,21.0,6.0,3.0,14.78,923.688,1094.0708571428574
2016-08-22,405.35,2016.0,8.0,22.0,0.0,3.0,4798.2919999999995,1680.2659999999998,911.9400000000005
2016-08-23,4187.348,2016.0,8.0,23.0,1.0,3.0,405.35,204.54000000000002,1480.9125714285717
2016-08-26,4874.298,2016.0,8.0,26.0,4.0,3.0,4187.348,15.712,2174.9962857142864
2016-08-27,767.9110000000001,2016.0,8.0,27.0,5.0,3.0,4874.298,496.114,2213.824428571429
2016-08-28,322.0248,2016.0,8.0,28.0,6.0,3.0,767.9110000000001,448.792,2195.714828571429
2016-08-29,632.188,2016.0,8.0,29.0,0.0,3.0,322.0248,14.78,2283.9159714285715
2016-08-30,1656.8700000000001,2016.0,8.0,30.0,1.0,3.0,632.188,4798.2919999999995,1835.1414000000007
2016-08-31,23.968,2016.0,8.0,31.0,2.0,3.0,1656.8700000000001,405.35,1780.6582571428578
2016-09-01,5766.152,2016.0,9.0,1.0,3.0,3.0,23.968,4187.348,2006.201685714286
2016-09-02,6792.193,2016.0,9.0,2.0,4.0,3.0,5766.152,4874.298,2280.1866857142863
2016-09-03,2365.596,2016.0,9.0,3.0,5.0,3.0,6792.193,767.9110000000001,2508.4274000000005
2016-09-04,4532.0419999999995,2016.0,9.0,4.0,6.0,3.0,2365.596,322.0248,3109.858428571429
